,CASENO,OFFENSE,CVLEGEND,BLKADDR,City,State,Day,Lat,Lon,timestamp
4339,17055172,DISTURBANCE,DISORDERLY CONDUCT,2000 UNIVERSITY AVE,Berkeley,CA,Wednesday,37.871828,-122.270516,2017-09-13 12:20:00
4340,17092020,BURGLARY AUTO,BURGLARY - VEHICLE,2200 DURANT AVE,Berkeley,CA,Friday,37.866969,-122.26553,2017-10-06 18:05:00
4341,17063636,BURGLARY AUTO,BURGLARY - VEHICLE,1000 GILMAN ST,Berkeley,CA,Friday,37.88015,-122.297446,2017-10-20 11:07:00
4342,18000517,VANDALISM,VANDALISM,1000 KEELER AVE,Berkeley,CA,Sunday,37.893977,-122.260713,2017-12-24 00:00:00
4344,17092524,IDENTITY THEFT,FRAUD,3000 WHEELER ST,Berkeley,CA,Friday,37.855389,-122.264552,2017-11-24 01:30:00
4345,17066495,NARCOTICS,DRUG VIOLATION,1400 UNIVERSITY AVE,Berkeley,CA,Wednesday,37.870054,-122.284263,2017-11-01 11:00:00
4346,18003054,THEFT FELONY (OVER $950),LARCENY,2500 NINTH ST,Berkeley,CA,Thursday,37.860116,-122.29166,2017-11-02 08:00:00
4347,17071004,THEFT MISD. (UNDER $950),LARCENY,2300 SHATTUCK AVE,Berkeley,CA,Tuesday,37.867176,-122.267802,2017-11-21 17:00:00
4348,17064279,DISTURBANCE,DISORDERLY CONDUCT,2300 EIGHTH ST,Berkeley,CA,Sunday,37.863945,-122.294086,2017-10-22 19:48:00
4349,17077705,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1400 WALNUT ST,Berkeley,CA,Saturday,37.882199,-122.268386,2017-12-23 14:30:00
4350,17091825,BURGLARY AUTO,BURGLARY - VEHICLE,3000 TELEGRAPH AVE,Berkeley,CA,Monday,37.855435,-122.259841,2017-09-11 17:25:00
4351,17092226,THEFT MISD. (UNDER $950),LARCENY,1500 WALNUT ST,Berkeley,CA,Sunday,37.880376,-122.268183,2017-11-05 21:37:00
4352,17077343,BRANDISHING,WEAPONS OFFENSE,2700 HILLEGASS AVE,Berkeley,CA,Thursday,37.861672,-122.255992,2017-12-21 22:52:00
4353,17066210,THEFT MISD. (UNDER $950),LARCENY,1100 SECOND ST,Berkeley,CA,Monday,37.880971,-122.306626,2017-10-30 20:00:00
4354,17092274,THEFT MISD. (UNDER $950),LARCENY,2100 OXFORD ST,Berkeley,CA,Friday,37.87091,-122.265993,2017-11-10 18:15:00
4355,17092435,BURGLARY AUTO,BURGLARY - VEHICLE,1700 GRANT ST,Berkeley,CA,Friday,37.875707,-122.275816,2017-12-08 00:00:00
4356,18003068,THEFT FROM AUTO,LARCENY - FROM VEHICLE,ASHBY AVENUE & ELMWOOD AVE,Berkeley,CA,Monday,37.85717,-122.252209,2018-01-15 22:30:00
4357,18007507,FRAUD/FORGERY,FRAUD,2000 SAN PABLO AVE,Berkeley,CA,Thursday,37.868845,-122.29214,2018-01-25 17:42:00
4358,18000994,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1600 STUART ST,Berkeley,CA,Friday,37.857246,-122.277347,2018-01-05 10:00:00
4359,17061053,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,DERBY STREET & FULTON ST,Berkeley,CA,Sunday,37.860687,-122.26454,2017-10-08 23:39:00
4360,17077339,VANDALISM,VANDALISM,2000 EIGHTH ST,Berkeley,CA,Thursday,37.868366,-122.295508,2017-12-21 13:00:00
4361,17058441,DISTURBANCE,DISORDERLY CONDUCT,2100 CENTER ST,Berkeley,CA,Wednesday,37.870308,-122.26805,2017-09-27 17:50:00
4362,17060744,SEXUAL ASSAULT FEL.,SEX CRIME,2200 MCGEE AVE,Berkeley,CA,Tuesday,37.868108,-122.277222,2017-08-29 22:00:00
4363,17072742,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2400 PROSPECT ST,Berkeley,CA,Thursday,37.867717,-122.249901,2017-11-30 02:00:00
4364,17062689,THEFT MISD. (UNDER $950),LARCENY,2000 OREGON ST,Berkeley,CA,Monday,37.857409,-122.268473,2017-10-16 12:14:00
4365,17051147,DISTURBANCE,DISORDERLY CONDUCT,2200 BLAKE ST,Berkeley,CA,Monday,37.863353,-122.265053,2017-08-28 20:24:00
4366,17066326,THEFT MISD. (UNDER $950),LARCENY,2500 DURANT AVE,Berkeley,CA,Tuesday,37.867852,-122.258699,2017-10-31 19:04:00
4367,17092359,BURGLARY AUTO,BURGLARY - VEHICLE,SPINNAKER WAY & MARINA BLVD,Berkeley,CA,Friday,37.870562,-122.314503,2017-11-24 13:15:00
4368,17060594,NARCOTICS,DRUG VIOLATION,GILMAN STREET & SAN PABLO AVE,Berkeley,CA,Friday,37.880493,-122.295747,2017-10-06 20:44:00
4370,17049545,THEFT MISD. (UNDER $950),LARCENY,2000 CALIFORNIA ST,Berkeley,CA,Tuesday,37.870627,-122.279765,2017-08-22 09:26:00
4371,17047709,THEFT MISD. (UNDER $950),LARCENY,2100 SHATTUCK AVE,Berkeley,CA,Monday,37.871167,-122.268285,2017-08-14 11:47:00
4372,17056673,BURGLARY AUTO,BURGLARY - VEHICLE,1200 KAINS AVE,Berkeley,CA,Tuesday,37.882457,-122.295464,2017-09-19 16:00:00
4373,17070667,THEFT MISD. (UNDER $950),LARCENY,2300 DERBY ST,Berkeley,CA,Sunday,37.860993,-122.262104,2017-11-19 23:00:00
4374,17069778,BURGLARY AUTO,BURGLARY - VEHICLE,1300 CURTIS ST,Berkeley,CA,Wednesday,37.880891,-122.29018899999998,2017-11-15 23:00:00
4375,17058471,VEHICLE STOLEN,MOTOR VEHICLE THEFT,SEVENTH STREET & PARKER ST,Berkeley,CA,Wednesday,37.858431,-122.293497,2017-09-27 11:00:00
4377,17072915,DISTURBANCE,DISORDERLY CONDUCT,1000 PARDEE ST,Berkeley,CA,Wednesday,37.856705,-122.290315,2017-11-29 12:00:00
4378,17092363,IDENTITY THEFT,FRAUD,2500 WOOLSEY ST,Berkeley,CA,Thursday,37.853504,-122.255895,2017-11-23 10:45:00
4379,17050342,THEFT FELONY (OVER $950),LARCENY,2100 OXFORD ST,Berkeley,CA,Friday,37.87091,-122.265993,2017-08-25 13:45:00
4381,17092566,IDENTITY THEFT,FRAUD,2100 KITTREDGE ST,Berkeley,CA,Wednesday,37.868512,-122.26781,2017-12-20 12:40:00
4382,17066577,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2500 SAN PABLO AVE,Berkeley,CA,Wednesday,37.861078000000006,-122.289632,2017-11-01 17:30:00
4383,17048721,2ND RESPONSE,NOISE VIOLATION,2700 CHANNING WAY,Berkeley,CA,Friday,37.867491,-122.254054,2017-08-18 23:19:00
4384,17060312,DISTURBANCE,DISORDERLY CONDUCT,1800 UNIVERSITY AVE,Berkeley,CA,Thursday,37.871246,-122.274991,2017-10-05 17:08:00
4386,17059581,MUNICIPAL CODE,ALL OTHER OFFENSES,700 SPRUCE ST,Berkeley,CA,Monday,37.898024,-122.269917,2017-10-02 12:07:00
4387,17056224,VANDALISM,VANDALISM,3000 TELEGRAPH AVE,Berkeley,CA,Monday,37.855435,-122.259841,2017-09-18 00:20:00
4388,18090297,THEFT MISD. (UNDER $950),LARCENY,1200 CEDAR ST,Berkeley,CA,Wednesday,37.875556,-122.29143899999998,2018-01-17 08:20:00
4389,17052123,THEFT MISD. (UNDER $950),LARCENY,2400 TELEGRAPH AVE,Berkeley,CA,Friday,37.866761,-122.258779,2017-09-01 15:00:00
4390,17054470,IDENTITY THEFT,FRAUD,1400 EDITH ST,Berkeley,CA,Sunday,37.880787,-122.277865,2017-09-10 11:29:00
4391,17091819,BURGLARY AUTO,BURGLARY - VEHICLE,3000 TELEGRAPH AVE,Berkeley,CA,Monday,37.855435,-122.259841,2017-09-11 17:30:00
4392,17092534,BURGLARY AUTO,BURGLARY - VEHICLE,1700 STUART ST,Berkeley,CA,Wednesday,37.857495,-122.275256,2017-12-20 05:00:00
4393,17054632,BURGLARY AUTO,BURGLARY - VEHICLE,1100 BANCROFT WAY,Berkeley,CA,Monday,37.864677,-122.290292,2017-09-11 01:00:00
4394,18004397,DISTURBANCE,DISORDERLY CONDUCT,1600 KAINS AVE,Berkeley,CA,Friday,37.875132,-122.293103,2018-01-19 12:00:00
4395,17069443,THEFT MISD. (UNDER $950),LARCENY,2500 DURANT AVE,Berkeley,CA,Monday,37.867852,-122.258699,2017-10-30 00:01:00
4396,18090269,VANDALISM,VANDALISM,2200 PARKER ST,Berkeley,CA,Wednesday,37.862491,-122.2646,2018-01-31 23:00:00
4397,17061028,DISTURBANCE,DISORDERLY CONDUCT,2000 FOURTH ST,Berkeley,CA,Sunday,37.867026,-122.299737,2017-10-08 20:55:00
4398,17066138,VANDALISM,VANDALISM,1500 RUSSELL ST,Berkeley,CA,Monday,37.8549,-122.27945,2017-10-30 21:45:00
4399,18005850,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2400 DOWLING PL,Berkeley,CA,Friday,37.854473,-122.259646,2018-01-26 16:00:00
4400,17076294,THEFT FROM AUTO,LARCENY - FROM VEHICLE,900 VIRGINIA ST,Berkeley,CA,Saturday,37.872545,-122.298043,2017-12-16 04:40:00
4401,17067181,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1600 MILVIA ST,Berkeley,CA,Friday,37.877951,-122.271395,2017-11-03 22:00:00
4402,18003055,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1300 SEVENTH ST,Berkeley,CA,Tuesday,37.879571,-122.300296,2018-01-16 11:15:00
4403,17048862,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1200 DELAWARE ST,Berkeley,CA,Friday,37.872125,-122.28964,2017-08-18 22:00:00
4404,18006014,THEFT FROM PERSON,LARCENY,2100 OXFORD ST,Berkeley,CA,Tuesday,37.87091,-122.265993,2018-01-30 11:40:00
4405,17064141,ASSAULT/BATTERY MISD.,ASSAULT,2500 DURANT AVE,Berkeley,CA,Sunday,37.867852,-122.258699,2017-10-22 02:06:00
4406,17078631,BURGLARY AUTO,BURGLARY - VEHICLE,2300 CHANNING WAY,Berkeley,CA,Thursday,37.86632700000001,-122.263359,2017-12-28 20:00:00
4407,17075083,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1700 FIFTH ST,Berkeley,CA,Saturday,37.87154,-122.300044,2017-12-09 07:10:00
4408,17060510,FRAUD/FORGERY,FRAUD,1800 SECOND ST,Berkeley,CA,Thursday,37.869594,-122.30292,2017-09-21 08:00:00
4409,17092075,BURGLARY AUTO,BURGLARY - VEHICLE,2537 HASTE ST,Berkeley,CA,Saturday,37.866112,-122.257937,2017-10-07 12:00:00
4410,17062568,NARCOTICS,DRUG VIOLATION,SECOND STREET & GILMAN ST,Berkeley,CA,Sunday,37.878461,-122.305788,2017-10-15 20:34:00
4411,17092103,THEFT FELONY (OVER $950),LARCENY,1900 ALLSTON WAY,Berkeley,CA,Tuesday,37.868785,-122.272701,2017-10-17 09:00:00
4412,17050918,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2400 DURANT AVE,Berkeley,CA,Sunday,37.867513,-122.26127,2017-08-27 20:40:00
4413,18090163,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2000 FOURTH ST,Berkeley,CA,Thursday,37.867026,-122.299737,2018-01-18 23:00:00
4414,17069907,DISTURBANCE,DISORDERLY CONDUCT,2400 STUART ST,Berkeley,CA,Thursday,37.859539,-122.259172,2017-11-16 15:00:00
4415,17075823,ASSAULT/BATTERY MISD.,ASSAULT,2800 COLLEGE AVE,Berkeley,CA,Sunday,37.859988,-122.25333899999998,2017-12-10 12:00:00
4416,17092267,THEFT FELONY (OVER $950),LARCENY,2200 BLAKE ST,Berkeley,CA,Wednesday,37.863353,-122.265053,2017-11-08 17:30:00
4417,18007543,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1200 SIXTH ST,Berkeley,CA,Wednesday,37.881142,-122.30191,2017-09-13 19:00:00
4418,17075206,BURGLARY AUTO,BURGLARY - VEHICLE,100 SEAWALL DR,Berkeley,CA,Monday,37.863611,-122.317566,2017-12-11 11:45:00
4419,17092154,IDENTITY THEFT,FRAUD,2300 SAN PABLO AVE,Berkeley,CA,Tuesday,37.864411,-122.290705,2017-10-17 18:00:00
4420,17057349,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1300 FRANCISCO ST,Berkeley,CA,Friday,37.873351,-122.287274,2017-09-22 00:00:00
4421,17067041,NARCOTICS,DRUG VIOLATION,DWIGHT WAY & FOURTH ST,Berkeley,CA,Friday,37.859557,-122.29733,2017-11-03 20:57:00
4422,17060750,BURGLARY AUTO,BURGLARY - VEHICLE,900 KEELER AVE,Berkeley,CA,Saturday,37.896375,-122.262674,2017-10-07 11:00:00
4423,18001015,DOMESTIC VIOLENCE,FAMILY OFFENSE,PAGE STREET & SEVENTH ST,Berkeley,CA,Friday,37.876644,-122.299354,2018-01-05 04:00:00
4424,17058150,VEHICLE STOLEN,MOTOR VEHICLE THEFT,PARKER STREET & FULTON ST,Berkeley,CA,Tuesday,37.862456,-122.264851,2017-09-26 07:51:00
4425,18002633,NARCOTICS,DRUG VIOLATION,FOURTH STREET & CAMELIA ST,Berkeley,CA,Saturday,37.87719600000001,-122.302986,2018-01-13 23:05:00
4426,17091943,THEFT MISD. (UNDER $950),LARCENY,1700 BERKELEY WAY,Berkeley,CA,Wednesday,37.871884,-122.27763,2017-09-27 09:30:00
4427,17067852,ROBBERY,ROBBERY,2300 TELEGRAPH AVE,Berkeley,CA,Sunday,37.868714,-122.259189,2017-11-05 02:00:00
4428,18090277,THEFT MISD. (UNDER $950),LARCENY,2300 SPAULDING AVE,Berkeley,CA,Saturday,37.865795,-122.28043999999998,2018-01-20 10:00:00
4429,17078338,DOMESTIC VIOLENCE,FAMILY OFFENSE,800 BANCROFT WAY,Berkeley,CA,Wednesday,37.863373,-122.296893,2017-12-27 20:30:00
4430,18006890,ASSAULT/BATTERY MISD.,ASSAULT,1600 RUSSELL ST,Berkeley,CA,Saturday,37.85525,-122.277126,2018-02-03 08:00:00
4431,18005366,BURGLARY AUTO,BURGLARY - VEHICLE,200 UNIVERSITY AVE,Berkeley,CA,Friday,37.865491,-122.310065,2018-01-26 19:50:00
4432,17050604,FRAUD/FORGERY,FRAUD,1000 ASHBY AVE,Berkeley,CA,Saturday,37.851653000000006,-122.289194,2017-08-26 13:27:00
4433,17091743,BURGLARY AUTO,BURGLARY - VEHICLE,DURANT AVENUE & BOWDITCH ST,Berkeley,CA,Friday,37.86810300000001,-122.25672,2017-09-01 15:05:00
4434,17048874,BURGLARY AUTO,BURGLARY - VEHICLE,2300 SHATTUCK AVE,Berkeley,CA,Saturday,37.867176,-122.267802,2017-08-19 13:00:00
4435,18090271,BURGLARY AUTO,BURGLARY - VEHICLE,STUART STREET & ADELINE ST,Berkeley,CA,Thursday,37.858439,-122.26757,2018-02-01 23:59:00
4436,18000706,BURGLARY AUTO,BURGLARY - VEHICLE,2000 ADDISON ST,Berkeley,CA,Thursday,37.870867,-122.270635,2018-01-04 10:00:00
4438,18004188,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1900 CENTER ST,Berkeley,CA,Saturday,37.869685,-122.272804,2018-01-20 17:00:00
4439,17071552,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,600 HARRISON ST,Berkeley,CA,Tuesday,37.880163,-122.30676,2017-10-24 00:00:00
4440,17071040,ASSAULT/BATTERY FEL.,ASSAULT,1700 UNIVERSITY AVE,Berkeley,CA,Tuesday,37.870948,-122.27733,2017-11-21 21:15:00
4441,17063724,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2100 KITTREDGE ST,Berkeley,CA,Friday,37.868512,-122.26781,2017-10-20 17:30:00
4442,17092099,BURGLARY AUTO,BURGLARY - VEHICLE,2400 PROSPECT ST,Berkeley,CA,Saturday,37.867717,-122.249901,2017-10-21 00:55:00
4443,17052511,VANDALISM,VANDALISM,CHANNING WAY & PIEDMONT AVE,Berkeley,CA,Saturday,37.86793,-122.251798,2017-09-02 22:53:00
4444,17077437,THEFT FROM AUTO,LARCENY - FROM VEHICLE,SOLANO AVENUE & THE ALAMEDA,Berkeley,CA,Friday,37.891441,-122.277078,2017-12-22 12:00:00
4445,18090086,VANDALISM,VANDALISM,2400 BANCROFT WAY,Berkeley,CA,Monday,37.868447,-122.261268,2018-01-08 09:00:00
4446,17092072,THEFT MISD. (UNDER $950),LARCENY,2100 UNIVERSITY AVE,Berkeley,CA,Sunday,37.872175,-122.267835,2017-10-15 13:00:00
4447,17052770,DISTURBANCE,DISORDERLY CONDUCT,ALLSTON WAY & BONAR ST,Berkeley,CA,Monday,37.86695,-122.286984,2017-09-04 00:15:00
4448,17092202,BURGLARY AUTO,BURGLARY - VEHICLE,1600 MCGEE AVE,Berkeley,CA,Thursday,37.877037,-122.278186,2017-11-02 00:00:00
4449,17073173,BURGLARY AUTO,BURGLARY - VEHICLE,2800 BUENA VISTA WAY,Berkeley,CA,Friday,37.880968,-122.256273,2017-12-01 17:00:00
4450,18003127,FRAUD/FORGERY,FRAUD,1000 CRAGMONT AVE,Berkeley,CA,Tuesday,37.891101,-122.265853,2018-01-16 10:06:00
4451,18006931,ASSAULT/BATTERY MISD.,ASSAULT,2500 SAN PABLO AVE,Berkeley,CA,Saturday,37.861078000000006,-122.289632,2018-02-03 13:24:00
4452,17091802,VANDALISM,VANDALISM,1300 SIXTH ST,Berkeley,CA,Friday,37.879335,-122.301332,2017-09-08 20:00:00
4453,17075511,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,1800 CURTIS ST,Berkeley,CA,Wednesday,37.872104,-122.289812,2017-12-13 02:07:00
4454,17060273,ASSAULT/BATTERY MISD.,ASSAULT,2000 UNIVERSITY AVE,Berkeley,CA,Sunday,37.871828,-122.270516,2017-10-01 14:00:00
4455,17071647,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1600 TENTH ST,Berkeley,CA,Sunday,37.874845,-122.295237,2017-10-01 00:00:00
4456,17076633,THEFT FELONY (OVER $950),LARCENY,700 EUCLID AVE,Berkeley,CA,Saturday,37.898524,-122.267129,2017-12-16 15:00:00
4457,17072502,VEHICLE RECOVERED,RECOVERED VEHICLE,GRANT STREET & STUART ST,Berkeley,CA,Wednesday,37.857763,-122.27317,2017-09-27 09:00:00
4458,17072185,THEFT MISD. (UNDER $950),LARCENY,1400 SHATTUCK AVE,Berkeley,CA,Monday,37.881957,-122.269551,2017-11-27 17:00:00
4459,17091761,VANDALISM,VANDALISM,2300 CALIFORNIA ST,Berkeley,CA,Wednesday,37.865963,-122.279288,2017-08-23 22:30:00
4460,17092559,VANDALISM,VANDALISM,500 SPRUCE ST,Berkeley,CA,Saturday,37.90159600000001,-122.270187,2017-09-23 04:00:00
4462,17092027,BURGLARY AUTO,BURGLARY - VEHICLE,900 KEELER AVE,Berkeley,CA,Saturday,37.896375,-122.262674,2017-10-07 13:05:00
4463,17053038,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1300 ARCH ST,Berkeley,CA,Monday,37.884163,-122.26523600000002,2017-09-04 23:30:00
4464,17075869,THEFT MISD. (UNDER $950),LARCENY,2900 KING ST,Berkeley,CA,Thursday,37.85567800000001,-122.274429,2017-12-14 16:30:00
4465,17091685,BURGLARY AUTO,BURGLARY - VEHICLE,2400 JEFFERSON AVE,Berkeley,CA,Thursday,37.864226,-122.277937,2017-08-24 22:15:00
4466,17050410,ROBBERY,ROBBERY,2000 UNIVERSITY AVE,Berkeley,CA,Friday,37.871828,-122.270516,2017-08-25 19:15:00
4467,17091746,BURGLARY AUTO,BURGLARY - VEHICLE,2200 OXFORD ST,Berkeley,CA,Friday,37.869625,-122.265892,2017-09-01 19:40:00
4469,18090024,BURGLARY AUTO,BURGLARY - VEHICLE,2000 OXFORD ST,Berkeley,CA,Monday,37.87227,-122.266144,2018-01-01 18:30:00
4470,17066661,BURGLARY AUTO,BURGLARY - VEHICLE,1700 RUSSELL ST,Berkeley,CA,Thursday,37.85567800000001,-122.274429,2017-11-02 07:52:00
4471,18005789,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,1200 EUCLID AVE,Berkeley,CA,Sunday,37.88674,-122.262299,2018-01-28 15:30:00
4472,17077125,ASSAULT/BATTERY MISD.,ASSAULT,2400 FOURTH ST,Berkeley,CA,Wednesday,37.861122,-122.297833,2017-12-20 23:08:00
4473,18090077,BURGLARY AUTO,BURGLARY - VEHICLE,1300 ASHBY AVE,Berkeley,CA,Monday,37.85274,-122.283711,2018-01-08 01:00:00
4474,17074167,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2400 VALLEY ST,Berkeley,CA,Wednesday,37.863625,-122.284155,2017-12-06 08:00:00
4475,17073404,ASSAULT/BATTERY MISD.,ASSAULT,900 OVERLOOK RD,Berkeley,CA,Sunday,37.896247,-122.258088,2017-12-03 10:00:00
4476,18002843,THEFT MISD. (UNDER $950),LARCENY,2700 SHATTUCK AVE,Berkeley,CA,Monday,37.859802,-122.267177,2018-01-15 08:12:00
4477,17056421,THEFT MISD. (UNDER $950),LARCENY,2700 DWIGHT WAY,Berkeley,CA,Monday,37.865748,-122.253396,2017-09-18 19:00:00
4478,17072206,NARCOTICS,DRUG VIOLATION,2500 DWIGHT WAY,Berkeley,CA,Monday,37.86513400000001,-122.258331,2017-11-27 23:28:00
4479,17073495,THEFT MISD. (UNDER $950),LARCENY,2800 ADELINE ST,Berkeley,CA,Sunday,37.858079,-122.268016,2017-12-03 18:46:00
4480,17091735,THEFT MISD. (UNDER $950),LARCENY,2700 ALCATRAZ AVE,Berkeley,CA,Wednesday,37.851263,-122.252477,2017-08-30 22:00:00
4481,17092574,THEFT FELONY (OVER $950),LARCENY,2300 WARRING ST,Berkeley,CA,Thursday,37.869137,-122.250908,2017-12-07 11:30:00
4482,17091790,THEFT MISD. (UNDER $950),LARCENY,2400 PIEDMONT AVE,Berkeley,CA,Wednesday,37.867546,-122.251967,2017-09-06 18:45:00
4483,17049469,THEFT FELONY (OVER $950),LARCENY,800 POTTER ST,Berkeley,CA,Saturday,37.851255,-122.292509,2017-08-19 17:30:00
4484,17051917,ASSAULT/BATTERY MISD.,ASSAULT,2400 GRANT ST,Berkeley,CA,Thursday,37.864714,-122.274572,2017-08-31 19:25:00
4485,17064202,BURGLARY AUTO,BURGLARY - VEHICLE,2900 PIEDMONT AVE,Berkeley,CA,Saturday,37.858628,-122.250783,2017-10-21 22:00:00
4486,17075268,VANDALISM,VANDALISM,200 UNIVERSITY AVE,Berkeley,CA,Monday,37.865491,-122.310065,2017-12-11 16:00:00
4487,17076199,ASSAULT/BATTERY MISD.,ASSAULT,TELEGRAPH AVENUE & DURANT AVE,Berkeley,CA,Saturday,37.867816,-122.258994,2017-12-16 01:30:00
